id,timestamp,event_type,author,content,payload_json
19303,2026-05-01T17:07:05.705622Z,TM_HOLD_TRADE,QWEN_TM,HOLD_TRADE #999 [SHADOW] (not executed): thesis intact,"{""decision"": ""HOLD_TRADE"", ""reason"": ""thesis intact"", ""executed"": false, ""shadow"": true, ""latency_ms"": 6, ""trigger_type"": ""TM_HEARTBEAT"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19304,2026-05-01T17:07:05.765192Z,TM_CLOSE_TRADE,QWEN_TM,CLOSE_TRADE #999 [SHADOW] (not executed): thesis broken,"{""decision"": ""CLOSE_TRADE"", ""reason"": ""thesis broken"", ""executed"": false, ""shadow"": true, ""latency_ms"": 6, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19305,2026-05-01T17:07:05.782176Z,TM_ADJUST_TRADE,QWEN_TM,ADJUST_TRADE #999 [SHADOW] (not executed): BE,"{""decision"": ""ADJUST_TRADE"", ""reason"": ""BE"", ""executed"": false, ""shadow"": true, ""latency_ms"": 8, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": 4490.0, ""new_tp"": 4530.0, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19306,2026-05-01T17:07:05.797989Z,TM_CLOSE_TRADE,QWEN_TM,CLOSE_TRADE #999: thesis broken,"{""decision"": ""CLOSE_TRADE"", ""reason"": ""thesis broken"", ""executed"": true, ""shadow"": false, ""latency_ms"": 4, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19307,2026-05-01T17:07:05.824480Z,TM_ADJUST_TRADE,QWEN_TM,ADJUST_TRADE #999: tighten,"{""decision"": ""ADJUST_TRADE"", ""reason"": ""tighten"", ""executed"": true, ""shadow"": false, ""latency_ms"": 11, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": 4490.0, ""new_tp"": 4530.0, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19308,2026-05-01T17:07:05.838487Z,TM_NO_OP,QWEN_TM,NO_OP #999: fine,"{""decision"": ""NO_OP"", ""reason"": ""fine"", ""executed"": false, ""shadow"": false, ""latency_ms"": 6, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19309,2026-05-01T17:07:05.856119Z,TM_HOLD_TRADE,QWEN_TM,HOLD_TRADE #999 (not executed): wait,"{""decision"": ""HOLD_TRADE"", ""reason"": ""wait"", ""executed"": false, ""shadow"": false, ""latency_ms"": 8, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19310,2026-05-01T17:08:40.055620Z,TM_HOLD_TRADE,QWEN_TM,HOLD_TRADE #999 [SHADOW] (not executed): thesis intact,"{""decision"": ""HOLD_TRADE"", ""reason"": ""thesis intact"", ""executed"": false, ""shadow"": true, ""latency_ms"": 8, ""trigger_type"": ""TM_HEARTBEAT"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19311,2026-05-01T17:08:40.113639Z,TM_CLOSE_TRADE,QWEN_TM,CLOSE_TRADE #999 [SHADOW] (not executed): thesis broken,"{""decision"": ""CLOSE_TRADE"", ""reason"": ""thesis broken"", ""executed"": false, ""shadow"": true, ""latency_ms"": 6, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19312,2026-05-01T17:08:40.131638Z,TM_ADJUST_TRADE,QWEN_TM,ADJUST_TRADE #999 [SHADOW] (not executed): BE,"{""decision"": ""ADJUST_TRADE"", ""reason"": ""BE"", ""executed"": false, ""shadow"": true, ""latency_ms"": 8, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": 4490.0, ""new_tp"": 4530.0, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19313,2026-05-01T17:08:40.149638Z,TM_CLOSE_TRADE,QWEN_TM,CLOSE_TRADE #999: thesis broken,"{""decision"": ""CLOSE_TRADE"", ""reason"": ""thesis broken"", ""executed"": true, ""shadow"": false, ""latency_ms"": 7, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19314,2026-05-01T17:08:40.164631Z,TM_ADJUST_TRADE,QWEN_TM,ADJUST_TRADE #999: tighten,"{""decision"": ""ADJUST_TRADE"", ""reason"": ""tighten"", ""executed"": true, ""shadow"": false, ""latency_ms"": 5, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": 4490.0, ""new_tp"": 4530.0, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19315,2026-05-01T17:08:40.176632Z,TM_NO_OP,QWEN_TM,NO_OP #999: fine,"{""decision"": ""NO_OP"", ""reason"": ""fine"", ""executed"": false, ""shadow"": false, ""latency_ms"": 3, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19316,2026-05-01T17:08:40.184639Z,TM_HOLD_TRADE,QWEN_TM,HOLD_TRADE #999 (not executed): wait,"{""decision"": ""HOLD_TRADE"", ""reason"": ""wait"", ""executed"": false, ""shadow"": false, ""latency_ms"": 3, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19327,2026-05-01T18:13:33.587964Z,TM_HOLD_TRADE,QWEN_TM,HOLD_TRADE #999 [SHADOW] (not executed): thesis intact,"{""decision"": ""HOLD_TRADE"", ""reason"": ""thesis intact"", ""executed"": false, ""shadow"": true, ""latency_ms"": 5, ""trigger_type"": ""TM_HEARTBEAT"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19328,2026-05-01T18:13:33.610503Z,TM_CLOSE_TRADE,QWEN_TM,CLOSE_TRADE #999 [SHADOW] (not executed): thesis broken,"{""decision"": ""CLOSE_TRADE"", ""reason"": ""thesis broken"", ""executed"": false, ""shadow"": true, ""latency_ms"": 3, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19329,2026-05-01T18:13:33.625502Z,TM_ADJUST_TRADE,QWEN_TM,ADJUST_TRADE #999 [SHADOW] (not executed): BE,"{""decision"": ""ADJUST_TRADE"", ""reason"": ""BE"", ""executed"": false, ""shadow"": true, ""latency_ms"": 8, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": 4490.0, ""new_tp"": 4530.0, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19330,2026-05-01T18:13:33.634503Z,TM_CLOSE_TRADE,QWEN_TM,CLOSE_TRADE #999: thesis broken,"{""decision"": ""CLOSE_TRADE"", ""reason"": ""thesis broken"", ""executed"": true, ""shadow"": false, ""latency_ms"": 5, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19331,2026-05-01T18:13:33.642503Z,TM_ADJUST_TRADE,QWEN_TM,ADJUST_TRADE #999: tighten,"{""decision"": ""ADJUST_TRADE"", ""reason"": ""tighten"", ""executed"": true, ""shadow"": false, ""latency_ms"": 4, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": 4490.0, ""new_tp"": 4530.0, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19332,2026-05-01T18:13:33.651495Z,TM_NO_OP,QWEN_TM,NO_OP #999: fine,"{""decision"": ""NO_OP"", ""reason"": ""fine"", ""executed"": false, ""shadow"": false, ""latency_ms"": 3, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19333,2026-05-01T18:13:33.659497Z,TM_HOLD_TRADE,QWEN_TM,HOLD_TRADE #999 (not executed): wait,"{""decision"": ""HOLD_TRADE"", ""reason"": ""wait"", ""executed"": false, ""shadow"": false, ""latency_ms"": 3, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19336,2026-05-01T18:17:13.131051Z,TM_HOLD_TRADE,QWEN_TM,HOLD_TRADE #999 [SHADOW] (not executed): thesis intact,"{""decision"": ""HOLD_TRADE"", ""reason"": ""thesis intact"", ""executed"": false, ""shadow"": true, ""latency_ms"": 2, ""trigger_type"": ""TM_HEARTBEAT"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19337,2026-05-01T18:17:13.159676Z,TM_CLOSE_TRADE,QWEN_TM,CLOSE_TRADE #999 [SHADOW] (not executed): thesis broken,"{""decision"": ""CLOSE_TRADE"", ""reason"": ""thesis broken"", ""executed"": false, ""shadow"": true, ""latency_ms"": 10, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19338,2026-05-01T18:17:13.169756Z,TM_ADJUST_TRADE,QWEN_TM,ADJUST_TRADE #999 [SHADOW] (not executed): BE,"{""decision"": ""ADJUST_TRADE"", ""reason"": ""BE"", ""executed"": false, ""shadow"": true, ""latency_ms"": 3, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": 4490.0, ""new_tp"": 4530.0, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19339,2026-05-01T18:17:13.177184Z,TM_CLOSE_TRADE,QWEN_TM,CLOSE_TRADE #999: thesis broken,"{""decision"": ""CLOSE_TRADE"", ""reason"": ""thesis broken"", ""executed"": true, ""shadow"": false, ""latency_ms"": 7, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19340,2026-05-01T18:17:13.185636Z,TM_ADJUST_TRADE,QWEN_TM,ADJUST_TRADE #999: tighten,"{""decision"": ""ADJUST_TRADE"", ""reason"": ""tighten"", ""executed"": true, ""shadow"": false, ""latency_ms"": 3, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": 4490.0, ""new_tp"": 4530.0, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19341,2026-05-01T18:17:13.190268Z,TM_NO_OP,QWEN_TM,NO_OP #999: fine,"{""decision"": ""NO_OP"", ""reason"": ""fine"", ""executed"": false, ""shadow"": false, ""latency_ms"": 0, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19342,2026-05-01T18:17:13.202665Z,TM_HOLD_TRADE,QWEN_TM,HOLD_TRADE #999 (not executed): wait,"{""decision"": ""HOLD_TRADE"", ""reason"": ""wait"", ""executed"": false, ""shadow"": false, ""latency_ms"": 4, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19343,2026-05-01T18:20:56.586902Z,TM_HOLD_TRADE,QWEN_TM,HOLD_TRADE #999 [SHADOW] (not executed): thesis intact,"{""decision"": ""HOLD_TRADE"", ""reason"": ""thesis intact"", ""executed"": false, ""shadow"": true, ""latency_ms"": 3, ""trigger_type"": ""TM_HEARTBEAT"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19344,2026-05-01T18:20:56.617300Z,TM_CLOSE_TRADE,QWEN_TM,CLOSE_TRADE #999 [SHADOW] (not executed): thesis broken,"{""decision"": ""CLOSE_TRADE"", ""reason"": ""thesis broken"", ""executed"": false, ""shadow"": true, ""latency_ms"": 3, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19345,2026-05-01T18:20:56.627299Z,TM_ADJUST_TRADE,QWEN_TM,ADJUST_TRADE #999 [SHADOW] (not executed): BE,"{""decision"": ""ADJUST_TRADE"", ""reason"": ""BE"", ""executed"": false, ""shadow"": true, ""latency_ms"": 4, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": 4490.0, ""new_tp"": 4530.0, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19346,2026-05-01T18:20:56.636300Z,TM_CLOSE_TRADE,QWEN_TM,CLOSE_TRADE #999: thesis broken,"{""decision"": ""CLOSE_TRADE"", ""reason"": ""thesis broken"", ""executed"": true, ""shadow"": false, ""latency_ms"": 4, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19347,2026-05-01T18:20:56.644307Z,TM_ADJUST_TRADE,QWEN_TM,ADJUST_TRADE #999: tighten,"{""decision"": ""ADJUST_TRADE"", ""reason"": ""tighten"", ""executed"": true, ""shadow"": false, ""latency_ms"": 3, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": 4490.0, ""new_tp"": 4530.0, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19348,2026-05-01T18:20:56.653308Z,TM_NO_OP,QWEN_TM,NO_OP #999: fine,"{""decision"": ""NO_OP"", ""reason"": ""fine"", ""executed"": false, ""shadow"": false, ""latency_ms"": 4, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19349,2026-05-01T18:20:56.662306Z,TM_HOLD_TRADE,QWEN_TM,HOLD_TRADE #999 (not executed): wait,"{""decision"": ""HOLD_TRADE"", ""reason"": ""wait"", ""executed"": false, ""shadow"": false, ""latency_ms"": 3, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19354,2026-05-01T18:29:01.261997Z,TM_HOLD_TRADE,QWEN_TM,HOLD_TRADE #999 [SHADOW] (not executed): thesis intact,"{""decision"": ""HOLD_TRADE"", ""reason"": ""thesis intact"", ""executed"": false, ""shadow"": true, ""latency_ms"": 3, ""trigger_type"": ""TM_HEARTBEAT"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19355,2026-05-01T18:29:01.292984Z,TM_CLOSE_TRADE,QWEN_TM,CLOSE_TRADE #999 [SHADOW] (not executed): thesis broken,"{""decision"": ""CLOSE_TRADE"", ""reason"": ""thesis broken"", ""executed"": false, ""shadow"": true, ""latency_ms"": 3, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19356,2026-05-01T18:29:01.302202Z,TM_ADJUST_TRADE,QWEN_TM,ADJUST_TRADE #999 [SHADOW] (not executed): BE,"{""decision"": ""ADJUST_TRADE"", ""reason"": ""BE"", ""executed"": false, ""shadow"": true, ""latency_ms"": 4, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": 4490.0, ""new_tp"": 4530.0, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19357,2026-05-01T18:29:01.310456Z,TM_CLOSE_TRADE,QWEN_TM,CLOSE_TRADE #999: thesis broken,"{""decision"": ""CLOSE_TRADE"", ""reason"": ""thesis broken"", ""executed"": true, ""shadow"": false, ""latency_ms"": 4, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19358,2026-05-01T18:29:01.318727Z,TM_ADJUST_TRADE,QWEN_TM,ADJUST_TRADE #999: tighten,"{""decision"": ""ADJUST_TRADE"", ""reason"": ""tighten"", ""executed"": true, ""shadow"": false, ""latency_ms"": 3, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": 4490.0, ""new_tp"": 4530.0, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19359,2026-05-01T18:29:01.327944Z,TM_NO_OP,QWEN_TM,NO_OP #999: fine,"{""decision"": ""NO_OP"", ""reason"": ""fine"", ""executed"": false, ""shadow"": false, ""latency_ms"": 4, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19360,2026-05-01T18:29:01.335954Z,TM_HOLD_TRADE,QWEN_TM,HOLD_TRADE #999 (not executed): wait,"{""decision"": ""HOLD_TRADE"", ""reason"": ""wait"", ""executed"": false, ""shadow"": false, ""latency_ms"": 4, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19362,2026-05-01T18:38:18.373194Z,TM_HOLD_TRADE,QWEN_TM,HOLD_TRADE #999 [SHADOW] (not executed): thesis intact,"{""decision"": ""HOLD_TRADE"", ""reason"": ""thesis intact"", ""executed"": false, ""shadow"": true, ""latency_ms"": 3, ""trigger_type"": ""TM_HEARTBEAT"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19363,2026-05-01T18:38:18.392718Z,TM_CLOSE_TRADE,QWEN_TM,CLOSE_TRADE #999 [SHADOW] (not executed): thesis broken,"{""decision"": ""CLOSE_TRADE"", ""reason"": ""thesis broken"", ""executed"": false, ""shadow"": true, ""latency_ms"": 3, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19364,2026-05-01T18:38:18.401733Z,TM_ADJUST_TRADE,QWEN_TM,ADJUST_TRADE #999 [SHADOW] (not executed): BE,"{""decision"": ""ADJUST_TRADE"", ""reason"": ""BE"", ""executed"": false, ""shadow"": true, ""latency_ms"": 4, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": 4490.0, ""new_tp"": 4530.0, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19365,2026-05-01T18:38:18.408727Z,TM_CLOSE_TRADE,QWEN_TM,CLOSE_TRADE #999: thesis broken,"{""decision"": ""CLOSE_TRADE"", ""reason"": ""thesis broken"", ""executed"": true, ""shadow"": false, ""latency_ms"": 3, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19366,2026-05-01T18:38:18.417479Z,TM_ADJUST_TRADE,QWEN_TM,ADJUST_TRADE #999: tighten,"{""decision"": ""ADJUST_TRADE"", ""reason"": ""tighten"", ""executed"": true, ""shadow"": false, ""latency_ms"": 3, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": 4490.0, ""new_tp"": 4530.0, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19367,2026-05-01T18:38:18.426614Z,TM_NO_OP,QWEN_TM,NO_OP #999: fine,"{""decision"": ""NO_OP"", ""reason"": ""fine"", ""executed"": false, ""shadow"": false, ""latency_ms"": 3, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19368,2026-05-01T18:38:18.434209Z,TM_HOLD_TRADE,QWEN_TM,HOLD_TRADE #999 (not executed): wait,"{""decision"": ""HOLD_TRADE"", ""reason"": ""wait"", ""executed"": false, ""shadow"": false, ""latency_ms"": 2, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19372,2026-05-01T19:15:38.842853Z,TM_HOLD_TRADE,QWEN_TM,HOLD_TRADE #999 [SHADOW] (not executed): thesis intact,"{""decision"": ""HOLD_TRADE"", ""reason"": ""thesis intact"", ""executed"": false, ""shadow"": true, ""latency_ms"": 6, ""trigger_type"": ""TM_HEARTBEAT"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19373,2026-05-01T19:15:38.895154Z,TM_CLOSE_TRADE,QWEN_TM,CLOSE_TRADE #999 [SHADOW] (not executed): thesis broken,"{""decision"": ""CLOSE_TRADE"", ""reason"": ""thesis broken"", ""executed"": false, ""shadow"": true, ""latency_ms"": 6, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19374,2026-05-01T19:15:38.910431Z,TM_ADJUST_TRADE,QWEN_TM,ADJUST_TRADE #999 [SHADOW] (not executed): BE,"{""decision"": ""ADJUST_TRADE"", ""reason"": ""BE"", ""executed"": false, ""shadow"": true, ""latency_ms"": 7, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": 4490.0, ""new_tp"": 4530.0, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19375,2026-05-01T19:15:38.925133Z,TM_CLOSE_TRADE,QWEN_TM,CLOSE_TRADE #999: thesis broken,"{""decision"": ""CLOSE_TRADE"", ""reason"": ""thesis broken"", ""executed"": true, ""shadow"": false, ""latency_ms"": 6, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19376,2026-05-01T19:15:38.942787Z,TM_ADJUST_TRADE,QWEN_TM,ADJUST_TRADE #999: tighten,"{""decision"": ""ADJUST_TRADE"", ""reason"": ""tighten"", ""executed"": true, ""shadow"": false, ""latency_ms"": 8, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": 4490.0, ""new_tp"": 4530.0, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19377,2026-05-01T19:15:38.959035Z,TM_NO_OP,QWEN_TM,NO_OP #999: fine,"{""decision"": ""NO_OP"", ""reason"": ""fine"", ""executed"": false, ""shadow"": false, ""latency_ms"": 7, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19378,2026-05-01T19:15:38.977452Z,TM_HOLD_TRADE,QWEN_TM,HOLD_TRADE #999 (not executed): wait,"{""decision"": ""HOLD_TRADE"", ""reason"": ""wait"", ""executed"": false, ""shadow"": false, ""latency_ms"": 8, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
